industy_segment_name,pack_size_name,base_pack_design_name,base_pack_design_id,industy_segment_id,pack_size_id,product,ptr,ptd,display_mrp,mrp,alternate_category,product_erp_id,is_promoted,product_weight_in_gm
CAR,GIFT PACK,Festive Treat 790 Gm,DJF2D471991B83400,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Festive Treat 790 GM*7.9 KG,700.074,660.44,950,950,Gift Pack,FJ199107900790000D,FALSE,0
CAR,800 GM,Gujia Coconut Veg Ghee 800 Gm,DHG2A820389B60661,Sweets_Ambient,800 GM_Sweets_Ambient,Gujia Coconut Veg Ghee 400+400 GM*8 KG,299.917,282.94,359,359,Khoa Based,FH038904000800000D,FALSE,0
CAR,800 GM,Gujia Mawa Dry Fruit 800 Gm,DHG2A820573B60662,Sweets_Ambient,800 GM_Sweets_Ambient,Mawa Dry Fruit Gujia 400+400 GM*8 KG,158.3334,148.67,399,399,Khoa Based,FH057304000800000D,FALSE,0
CAR,MRP 10,Peanut Salted (Roasted)MRP10,BEI9C370813A11176,"Nuts, Seeds, Berries_Out of Home","MRP 10_Nuts, Seeds, Berries_Out of Home",Peanut Salted (Roasted)MRP10|38GM*11.4KG,7.4999,7,10,10,Peanuts,FE081300381140000D,FALSE,0
CAR,150 GM,Peanut Salted (Roasted) 175 Gm,AEI9C370813D21175,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Salted Peanut (Roasted) 175 GM*10.5 KG,40.0246,37.67,52,52,Peanuts,FE081301751050000D,FALSE,0
CAR,150 GM,Pancharatan Mixture150Gm,ADH9L140631D21775,Namkeen_In-Home,150 GM_Namkeen_In-Home,Panchrattan 0|150GM*10.5KG NGP,46.5839,43.94,60,60,Mixture-Premium,FD063101501050000D,FALSE,0
CAR,400 GM,Laddo Shahi Desi Ghee 350 Gm,DHI4B260818B20857,Sweets_Ambient,400 GM_Sweets_Ambient,Shahi Laddo Desi Ghee 350 GM*7 KG,190.4762,178.01,240,240,Pulses & Cereal Based Sweets,FH081803500700000D,FALSE,0
CAR,800 GM,Burfee Besan Veg Ghee 800 Gm,DHI4A260160B60216,Sweets_Ambient,800 GM_Sweets_Ambient,Besan Burfee Veg Ghee 400+400 GM*9.6 KG,333.333,333.33,350,350,Pulses & Cereal Based Sweets,FH016004000960000D,FALSE,0
CAR,800 GM,Maysore Pak 800 Gm,DHI4A260613B60949,Sweets_Ambient,800 GM_Sweets_Ambient,Maysore Pak 400+400 GM*9.6 KG,352.381,352.38,350,350,Pulses & Cereal Based Sweets,FH061304000960000D,FALSE,0
CAR,LARGE PACK,Bites Assorted Mewa 700 Gm,DHC5A180143E50195,Sweets_Ambient,LARGE PACK_Sweets_Ambient,Assorted Mewa Bite 350+350 GM*8.4 KG,525.591,525.59,649,649,Dry Fruit & Nuts Based,FH014303500840000D,FALSE,0
CAR,800 GM,Petha Agra Dry 700 Gm,DHJ2A671291B61248,Sweets_Ambient,800 GM_Sweets_Ambient,Agra Petha 350+350 GM*8.4 KG,95.238,89.42,240,240,Petha,FH129103500840000D,FALSE,0
CAR,800 GM,Peda Assorted 700 Gm,DHH6B930144B61192,Sweets_Ambient,800 GM_Sweets_Ambient,Assorted Peda 350+350 GM*8.4 KG,190.4762,178.85,240,240,Milk Based,FH014403500840000D,FALSE,0
CAR,800 GM,Milk Cake 700 Gm,DHH6B560587B60987,Sweets_Ambient,800 GM_Sweets_Ambient,Milk Cake 350+350 GM*8.4 KG,210.884,210.88,240,260,Milk Based,FH058703500840000D,FALSE,0
CAR,150 GM,Pancharatan Mixture150Gm,ADH9L140631D21775,Namkeen_In-Home,150 GM_Namkeen_In-Home,Panchrattan 0|150GM*13.5KG NGP,46.5839,43.94,60,60,Mixture-Premium,FD063101501350000D,FALSE,0
CAR,200 GM,Chana Dal 200 Gm,ADI2A350200B40285,Namkeen_In-Home,200 GM_Namkeen_In-Home,Chatpata Dal 210GM*12.6KG,41.972,39.5,55,55,Namkeen Dal,FD020002101260000D,FALSE,0
CAR,400 GM,Ladoo Shahi Desi Ghee 350 Gm,DHI4B260819B20884,Sweets_Ambient,400 GM_Sweets_Ambient,Shahi Ladoo-Desi Ghee 350 GM*8.4 KG,210.56,210.56,260,260,Pulses & Cereal Based Sweets,FH081903500840000D,FALSE,0
CAR,800 GM,Halwa Karachi 800 Gm,DHI4A900444B60712,Sweets_Ambient,800 GM_Sweets_Ambient,Karachi Halwa 400+400 GM*9.6 KG,125.714,125.71,330,330,Pulses & Cereal Based Sweets,FH044404000960000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Salted) 150 Gm,AEI9B740670D21103,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Nut Roast(Salted) 150 GM*7.2 KG,38.4852,36.22,50,50,Peanuts,FE067001500720000D,FALSE,0
CAR,200 GM,Chana Dal 200 Gm,ADI2A350200B40285,Namkeen_In-Home,200 GM_Namkeen_In-Home,Chatpata Dal 200 GM*16 KG,46.429,46.42,52,52,Namkeen Dal,FD020002001600000D,FALSE,0
CAR,200 GM,Chana Dal 200 Gm,ADI2A350200B40285,Namkeen_In-Home,200 GM_Namkeen_In-Home,Chatpata Dal 200+20=220 GM*17.6 KG,41.564,39.11,54,54,Namkeen Dal,FD020002201760000D,FALSE,0
CAR,200 GM,Chatpata Dal 200 Gm,ADI2A400207B40307,Namkeen_In-Home,200 GM_Namkeen_In-Home,Chatpata Dal 200 GM*16KG,34.3407,32.39,45,45,Namkeen Dal,FD020702001600001D,FALSE,0
CAR,200 GM,Chatpata Dal 200 Gm,ADI2A400207B40307,Namkeen_In-Home,200 GM_Namkeen_In-Home,Chatpata Dal 200 GM*12 KG,38.1563,35.99,50,50,Namkeen Dal,FD020702001200000D,FALSE,0
CAR,1 KG,Moong Dal 1 Kg,ADI2B660603B11026,Namkeen_In-Home,1 KG_Namkeen_In-Home,Moong Dal 1 KG*12 KG NGP,213.6752,201.58,280,280,Namkeen Dal,FD060310001200002D,FALSE,0
CAR,1 KG,Moong Dal 1 Kg,ADI2B660603B11026,Namkeen_In-Home,1 KG_Namkeen_In-Home,Moong Dal 1 KG*16 KG NGP,198.4127,187.18,260,260,Namkeen Dal,FD060310001600000D,FALSE,0
CAR,1 KG,Moong Dal 1 Kg,ADI2B660603B11026,Namkeen_In-Home,1 KG_Namkeen_In-Home,Moong Dal 1 KG*18 KG NGP,198.4127,187.18,260,260,Namkeen Dal,FD060310001800000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Salt & Pepper) 150 Gm,AEI9B740669D21099,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Nut Roast(Salt & Pepper) 150 GM*7.2 KG,38.4852,36.22,50,50,Peanuts,FE066901500720000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Lime & Chilli) 150 Gm,AEI9B740667D21091,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Nut Roast(Lime & Chilli) 150 GM*7.2 KG,38.4852,36.22,50,50,Peanuts,FE066701500720000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Hing Jeera) 150 Gm,AEI9B740666D21088,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Nut Roast(Hing Jeera) 150 GM*7.2 KG,38.4852,36.22,50,50,Peanuts,FE066601500720000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Nimbu Pudina) 150 Gm,AEI9B740668D21095,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Nut Roast(Nimbu Pudina) 150 GM*7.2 KG,38.4852,36.22,50,50,Peanuts,FE066801500720000D,FALSE,0
CAR,2 KG,Patisha Veg Ghee 1.6 Kg,DHL4D651292D11168,Sweets_Ambient,2 KG_Sweets_Ambient,Patisha Regular 800+800 GM*10 Pack,209.6,209.6,550,550,Soan Papdi,FH129208001600000D,FALSE,0
CAR,1 KG,Moong Dal 1 Kg,ADI2B660603B11026,Namkeen_In-Home,1 KG_Namkeen_In-Home,Moong Dal 1 KG*13 KG NGP,213.6752,201.58,280,280,Namkeen Dal,FD060310001300000D,FALSE,0
CAR,400 GM,Moong Dal 400 Gm,ADI2B660603B21033,Namkeen_In-Home,400 GM_Namkeen_In-Home,Moong Dal 400 GM*16 KG,91.575,86.18,120,120,Namkeen Dal,FD060304001600000D,FALSE,0
CAR,500 GM,Soan Cake 500 Gm,DHL4C510833B51401,Sweets_Ambient,500 GM_Sweets_Ambient,Soan Cake 500 GM*10 KG,187.97,177.33,225,225,Soan Papdi,FH083305001000000D,FALSE,0
CAR,1 KG,Gulab Jamun Long 1 Kg,DHB6A830489B10670,Sweets_Ambient,1 KG_Sweets_Ambient,Long Gulab Jamun 1 KG*12 KG,200.5013,188.7,240,240,Chenna,FH048910001200000D,FALSE,0
CAR,GIFT PACK,Sweet Stories 120 Gm,DJF2D475389B83402,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Sweet Stories 120 GM*2.88 KG,63.5609,59.4,100,100,Gift Pack,FJ538901200288000D,FALSE,0
CAR,GIFT PACK,Binge Treats 380 Gm,DJF2L135388B83403,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Binge Treats 380 GM*3.04 KG,108.6957,102.54,140,140,Gift Pack,FJ538803800304000D,FALSE,0
CAR,200 GM,Kaju Pista Cookies 200 Gm,EAB8A505614B40780,Bakery_Emerging,200 GM_Bakery_Emerging,Cookie Heaven Kaju Pista 200 GM*4.8 KG,74.5763,69.05,110,110,Cookies,FA561402000480001D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Tandoori) 150 Gm,AEI9B740671D21107,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Nut Roast(Tandoori) 150 GM*7.2 KG,38.4852,36.22,50,50,Peanuts,FE067101500720000D,FALSE,0
CAR,150 GM,Nut Roast Peanut Roasted (Tandoori) 140 Gm,AEI9B740671D21106,"Nuts, Seeds, Berries_In-Home","150 GM_Nuts, Seeds, Berries_In-Home",Nut Roast(Tandoori) 140 GM*11.2 KG,53.419,50.27,70,70,Peanuts,FE067101401120000D,FALSE,0
CAR,200 GM,Peanut Masala 200 Gm,AEI9B460561B41170,"Nuts, Seeds, Berries_In-Home","200 GM_Nuts, Seeds, Berries_In-Home",Masala Peanut 200 GM*12 KG,41.972,39.5,55,55,Peanuts,FE056102001200000D,FALSE,0
CAR,GIFT PACK,Sweets - Gp Sympohny Soan Papdi 800 Gm,DJF2D470867B81511,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Soan Papdi Sympohny 800 GM*8 KG,496.0663,233.99,599,599,Gift Pack,FJ086708000800000D,FALSE,0
CAR,GIFT PACK,Harmony Assorted 115 Gm,DJF2L095390B83404,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Harmony Assorted 115 GM*2.76 KG,63.561,59.4,100,100,Gift Pack,FJ539001150276000D,FALSE,0
CAR,150 GM,Ajwain Cookies 150 Gm,EAB8A505616D20109,Bakery_Emerging,150 GM_Bakery_Emerging,Cookie Heaven Ajwain 150 GM*3.6 KG,40.678,37.66,60,60,Cookies,FA561601500360001D,FALSE,0
CAR,200 GM,Badam Pista Cookies 200 Gm,EAB8A505623B40153,Bakery_Emerging,200 GM_Bakery_Emerging,Cookie Heaven Badam Pista 200 GM*4.8 KG,74.5763,69.05,110,110,Cookies,FA562302000480001D,FALSE,0
CAR,GIFT PACK,Namkeen - Gp Khatta Meetha 1.4 Kg,DJF2L120459B81055,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Khatta Meetha 1.4 KG*11.2 KG,465.062,438.73,599,599,Gift Pack,FJ045914001120000D,FALSE,0
CAR,GIFT PACK,Triple Treat 410 Gm,DJF2L091243B83405,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Triple Treat 410 GM*8.2 KG,116.46,109.86,150,150,Gift Pack,FJ124304100820000D,FALSE,0
CAR,GIFT PACK,Sweet & Spicy 975 Gm,DJF2L095385B83406,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Sweet & Spicy 975 GM*9.75 KG,244.565,230.72,315,315,Gift Pack,FJ538509750975000D,FALSE,0
CAR,GIFT PACK,Cookies - Gp Classic Cookie Delights 750 Gm,DJF2D560386B80539,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Classic Cookie Delights 750 GM*9KG,300.1413,283.15,425,425,Gift Pack,FJ038607500900000D,FALSE,0
CAR,GIFT PACK,Tea Time Fiesta 612 Gm,DJF2L125391B83407,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Tea Time Fiesta 612 GM*6.12 KG,294.7679,278.08,400,400,Gift Pack,FJ539106120612000D,FALSE,0
CAR,GIFT PACK,Wonder Box 200 Gm,DJF2L105392B83408,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Wonder Box 200 GM*4.8 KG,110.538,104.28,150,150,Gift Pack,FJ539202000480000D,FALSE,0
CAR,GIFT PACK,Sweet Treats 1.5 Kg,DJF2D475387B83409,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Sweet Treats 1.5 KG*12 KG,356.108,335.95,430,430,Gift Pack,FJ538715001200000D,FALSE,0
CAR,400 GM,Moong Dal 400 Gm,ADI2B660603B21033,Namkeen_In-Home,400 GM_Namkeen_In-Home,Moong Dal 400 GM*12 KG NGP,91.5751,86.39,120,120,Namkeen Dal,FD060304001200000D,FALSE,0
CAR,400 GM,Moong Dal 400 Gm,ADI2B660603B21033,Namkeen_In-Home,400 GM_Namkeen_In-Home,Moong Dal 400 GM*16.8 KG NGP,80.1282,75.59,105,105,Namkeen Dal,FD060304001680000D,FALSE,0
CAR,GIFT PACK,Utsav Box 136 Gm,DJF2L095393B83410,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Utsav Box 136 GM*3.264 KG,63.561,59.4,100,100,Gift Pack,FJ539301360326400D,FALSE,0
CAR,200 GM,Fruit And Nut Cookies 200 Gm,EAB8A505631B40609,Bakery_Emerging,200 GM_Bakery_Emerging,Cookie Heaven Fruit&Nut 200 GM*4.8 KG,64.4069,59.63,95,95,Cookies,FA563102000480001D,FALSE,0
CAR,GIFT PACK,Manpasand Delight 1.050 Gm,DJF2L091116B83411,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Manpasand Delight 1.05 KG*12.6 KG,283.385,267.34,365,365,Gift Pack,FJ111610051260000D,FALSE,0
CAR,GIFT PACK,Meethe Meetha Pal 1.5 Kg,DJF2D475394B83412,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Meethe Meetha Pal 1.5 KG*9 KG,356.108,335.95,430,430,Gift Pack,FJ539415000900000D,FALSE,0
CAR,400 GM,Moong Dal 400 Gm,ADI2B660603B21033,Namkeen_In-Home,400 GM_Namkeen_In-Home,Moong Dal 400 GM*15.2 KG NGP,80.1282,75.59,105,105,Namkeen Dal,FD060304001520000D,FALSE,0
CAR,1 KG,Ganderi Kesar 1 Kg,DHJ2A750451B10625,Sweets_Ambient,1 KG_Sweets_Ambient,Kesar Ganderi 1 KG*12 KG,208.8556,196.57,250,250,Petha,FH045110001200000D,FALSE,0
CAR,1 KG,Rasbhari Kesar 1 Kg,DHB6C150454B11304,Sweets_Ambient,1 KG_Sweets_Ambient,Kesar Rasbhari 1 KG*12 KG,257.143,257.14,270,270,Chenna,FH045410001200000D,FALSE,0
CAR,200 GM,Gup Shup Chana 200 Gm,AEI9A840391B40678,"Nuts, Seeds, Berries_In-Home","200 GM_Nuts, Seeds, Berries_In-Home",Gup Shup Chana 200 GM*12 KG,41.972,39.5,55,55,Peanuts,FE039102001200000D,FALSE,0
CAR,200 GM,Moong Dal 200 Gm,ADI2B660603B41030,Namkeen_In-Home,200 GM_Namkeen_In-Home,Moong Dal 200 GM*16 KG,45.787,43.09,60,60,Namkeen Dal,FD060302001600001D,FALSE,0
CAR,GIFT PACK,Combo - Gp Shahi Andaaz 840 Gm,DJF2L090817B80532,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Shahi Andaaz 840 GM*6.72 KG,574.534,542.01,740,740,Gift Pack,FJ081708400672000D,FALSE,0
CAR,GIFT PACK,Combo - Gp Ladoo 800 Gm,DJF2L090472B80518,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Ladoo 800 GM*8 KG,268.737,253.52,649,649,Gift Pack,FJ047208000800000D,FALSE,0
CAR,200 GM,Moong Dal 200 Gm,ADI2B660603B41030,Namkeen_In-Home,200 GM_Namkeen_In-Home,Moong Dal (MT) 200 GM*8 KG,44.6428,44.64,58,58,Namkeen Dal,FD060302000800000D,FALSE,0
CAR,SMALL PACK,Cashew Roasted Masala 18 Gm,BEC3B750776E60247,"Nuts, Seeds, Berries_Out of Home","SMALL PACK_Nuts, Seeds, Berries_Out of Home",Roasted Masala Cashew 18 GM*1.62 KG,22.3214,20.95,30,30,Dry Fruit,FE077600180162000D,FALSE,0
CAR,SMALL PACK,Cashew Roasted Salted 18 Gm,BEC3B750778E60251,"Nuts, Seeds, Berries_Out of Home","SMALL PACK_Nuts, Seeds, Berries_Out of Home",Roasted Salted Cashew 18 GM*1.62 KG,22.3214,20.95,30,30,Dry Fruit,FE077800180162000D,FALSE,0
CAR,SMALL PACK,Almonds Roasted Salted 18 Gm,BEC3B750777E60124,"Nuts, Seeds, Berries_Out of Home","SMALL PACK_Nuts, Seeds, Berries_Out of Home",Roasted Salted Almonds 18 GM*1.62 KG,22.3214,20.95,30,30,Dry Fruit,FE077700180162000D,FALSE,0
CAR,SMALL PACK,Nutty Factory Roasted Salted Pistachios Without Shell 15 Gm,BEC3B750780E61112,"Nuts, Seeds, Berries_Out of Home","SMALL PACK_Nuts, Seeds, Berries_Out of Home",Roasted Salted Pistachios 15 GM*1.35 KG,29.7619,27.94,40,40,Dry Fruit,FE078000150135000D,FALSE,0
CAR,GIFT PACK,Gift Pack Jashn 1 Swad Anek 700 Gm,DJF2C605395B80641,Gift Pack_Ambient,GIFT PACK_Gift Pack_Ambient,GP-Jashn 1 Swad Anek 700 GM*5.6 KG,309.783,292.25,399,399,Gift Pack,FJ539507000560000D,FALSE,0
CAR,200 GM,Moong Dal 200 Gm,ADI2B660603B41030,Namkeen_In-Home,200 GM_Namkeen_In-Home,Moong Dal (GW) 205 GM*16.4 KG,46.131,43.41,62,62,Namkeen Dal,FD060302051640000D,FALSE,0
CAR,MRP 20,Boondi Masala MRP 20,BDA4A200178A50203,Namkeen_Out of Home,MRP 20_Namkeen_Out of Home,Boondi Masala MRP 20|75 GM*7.5 KG,13.3932,12.57,20,20,Besan Namkeen,FD017800750750000D,FALSE,0
CAR,200 GM,Moong Dal 200 Gm,ADI2B660603B41030,Namkeen_In-Home,200 GM_Namkeen_In-Home,Moong Dal 200 GM*12.4 KG NGP,45.7875,43.19,60,60,Namkeen Dal,FD060302001240000D,FALSE,0
CAR,LARGE PACK,Nutty Factory Roasted Salted Pistachios 200 Gm,AEC3B750779E51111,"Nuts, Seeds, Berries_In-Home","LARGE PACK_Nuts, Seeds, Berries_In-Home",Roasted Salted Pistachios 200 GM*4 KG,274.725,274.72,400,400,Dry Fruit,FE077902000400000D,FALSE,0
CAR,SMALL PACK,Nutty Factory Roasted Salted Pistachios 18 Gm,BEC3B750779E61110,"Nuts, Seeds, Berries_Out of Home","SMALL PACK_Nuts, Seeds, Berries_Out of Home",Roasted Salted Pistachios 18 GM*1.62 KG,34.341,34.34,50,50,Dry Fruit,FE077900180162000D,FALSE,0
CAR,MRP 20,Classic Lassi Ambarsariya 200 Ml,EBG8A080134A50493,Beverages_Emerging,MRP 20_Beverages_Emerging,Ambarsariya  Classic Lassi 200 ML*6 KG,17.16,16.19,20,20,Lassi - TP,FB013402000600000D,FALSE,0
CAR,MRP 15,Jodhpri Jaljeera 200 Ml,EBF7C830920A21634,Beverages_Emerging,MRP 15_Beverages_Emerging,Jodhpri Jal Jeera 200 ML*6 KG,11.452,10.8,15,15,Jal Jeera,FB092002000600000D,FALSE,0
CAR,MRP 15,Rajasthani Masala Chaas 200 Ml,EBB2C130756A21300,Beverages_Emerging,MRP 15_Beverages_Emerging,Rajasthani Masala Chaas 200 ML*6 KG,12.87,12.14,15,15,Butter Milk - TP,FB075602000600000D,FALSE,0
CAR,MRP 25,Ratnagiri Mango Lassi 200 Ml,EBG8C200497A61330,Beverages_Emerging,MRP 25_Beverages_Emerging,Ratnagiri Mango Lassi 200 ML*6 KG,21.45,20.24,25,25,Lassi - TP,FB049702000600000D,FALSE,0
CAR,MRP 5,Nut Roast Peanut Roasted (Salt & Pepper) MRP 5,BEI9B740669A31101,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Nut Roas Salted MRP5|16GM*8.064KG,3.75,3.51,5,5,Peanuts,FE066900160806400D,FALSE,0
CAR,MRP 5,Nut Roast Peanut Roasted (Chilli Achari) MRP 5,BEI9B740665A31086,"Nuts, Seeds, Berries_Out of Home","MRP 5_Nuts, Seeds, Berries_Out of Home",Nut Roast(ChilliAchari)MRP5|16GM*8.064KG,3.75,3.51,5,5,Peanuts,FE066500160806401D,FALSE,0
CAR,200 GM,Moong Dal 200 Gm,ADI2B660603B41030,Namkeen_In-Home,200 GM_Namkeen_In-Home,Moong Dal (CSD) 200 GM*16 KG NGP,41.9719,39.04,55,55,Namkeen Dal,FD060302001600003D,FALSE,0
CAR,MRP 15,Aam Panna 200 Ml,EBE9A020124A20105,Beverages_Emerging,MRP 15_Beverages_Emerging,Aam Panna 200 ML*6 KG,12.0656,11.38,15,15,Fruit Based,FB012402000600000D,FALSE,0
CAR,MRP 20,All In One MRP 20,BDM5A040126A50121,Namkeen_Out of Home,MRP 20_Namkeen_Out of Home,All In One 20|727.2KG,14.518,13.63,20,20,Mix/Chivra/Chanachur,FD012600720720000D,FALSE,0
CAR,200 GM,Moong Dal 200 Gm,ADI2B660603B41030,Namkeen_In-Home,200 GM_Namkeen_In-Home,Moong Dal 200 GM*16 KG NGP,41.9719,39.59,55,55,Namkeen Dal,FD060302001600002D,FALSE,0
CAR,200 GM,Moong Dal 200 Gm,ADI2B660603B41030,Namkeen_In-Home,200 GM_Namkeen_In-Home,Moong Dal 200 GM*12 KG NGP,45.7875,43.19,60,60,Namkeen Dal,FD060302001200000D,FALSE,0
CAR,MRP 20,Punjabi Tadka MRP 20,ADJ5C080752A51293,Namkeen_Out of Home,MRP 20_Namkeen_Out of Home,Punjabi Tadka 75GM*7.5KG,14.518,13.63,20,20,Punjabi Tadka,FD075200750750000D,FALSE,0
CAR,MRP 20,Punjabi Tadka MRP 20,ADJ5C080752A51293,Namkeen_Out of Home,MRP 20_Namkeen_Out of Home,Punjabi Tadka 78GM*7.8KG,14.518,13.63,20,20,Punjabi Tadka,FD075200780780000D,FALSE,0
CAR,200 GM,Punjabi Tadka 200 Gm,ADJ5C080752B41291,Namkeen_In-Home,200 GM_Namkeen_In-Home,Punjabi Tadka 210GM*11.76KG,41.972,39.5,55,55,Punjabi Tadka,FD075202101176000D,FALSE,0
CAR,150 GM,Aloo Mixture 140 Gm,ADM5A070133D24348,Namkeen_In-Home,150 GM_Namkeen_In-Home,Aloo Mixture 140GM*12.6KG,26.709,25.13,35,35,Mix/Chivra/Chanachur,FD013301401260000D,FALSE,0
CAR,200 GM,Punjabi Tadka 200 Gm,ADJ5C080752B41291,Namkeen_In-Home,200 GM_Namkeen_In-Home,Punjabi Tadka (GW) 205 GM*7.38 KG,43.1547,40.61,58,58,Punjabi Tadka,FD075202050738000D,FALSE,0
CAR,200 GM,Punjabi Tadka 200 Gm,ADJ5C080752B41291,Namkeen_In-Home,200 GM_Namkeen_In-Home,Punjabi Tadka (GW) 205 GM*11.48 KG,43.1548,40.61,58,58,Punjabi Tadka,FD075202051148000D,FALSE,0
CAR,200 GM,Punjabi Tadka 200 Gm,ADJ5C080752B41291,Namkeen_In-Home,200 GM_Namkeen_In-Home,Punjabi Tadka 200+20=220 GM*12.32 KG,41.564,39.11,54,54,Punjabi Tadka,FD075202201232000D,FALSE,0
CAR,200 GM,Punjabi Tadka 200 Gm,ADJ5C080752B41291,Namkeen_In-Home,200 GM_Namkeen_In-Home,Punjabi Tadka 200 GM*12 KG NGP,41.9719,39.59,55,55,Punjabi Tadka,FD075202001200000D,FALSE,0
CAR,Large Pack,Ratlami Sev 400 Gm,ADL1C190766B21327,Namkeen_In-Home,Large Pack_Namkeen_In-Home,Ratlami Sev 400 GM*10 KG NGP,67.1551,63.35,88,88,Sev Namkeen,FD076604001000000D,FALSE,0
CAR,Large Pack,Ratlami Sev 400 Gm,ADL1C190766B21327,Namkeen_In-Home,Large Pack_Namkeen_In-Home,Ratlami Sev 400 GM*13.2 KG NGP,72.4969,68.39,95,95,Sev Namkeen,FD076604001320000D,FALSE,0
CAR,200 GM,Ratlami Sev 200 Gm,ADL1C190766B41326,Namkeen_In-Home,200 GM_Namkeen_In-Home,Ratlami Sev 200 GM*9.6 KG NGP,35.8669,33.83,47,47,Sev Namkeen,FD076602000960000D,FALSE,0
CAR,200 GM,Ratlami Sev 200 Gm,ADL1C190766B41326,Namkeen_In-Home,200 GM_Namkeen_In-Home,Ratlami Sev 200 GM*12.8 KG NGP,38.1563,35.99,50,50,Sev Namkeen,FD076602001280000D,FALSE,0
CAR,150 GM,Ratlami Sev 150 Gm,ADL1C190766D21325,Namkeen_In-Home,150 GM_Namkeen_In-Home,Ratlami Sev 150 GM*9.6 KG,30.525,28.73,40,40,Sev Namkeen,FD076601500960000D,FALSE,0
CAR,150 GM,Ratlami Sev 150 Gm,ADL1C190766D21325,Namkeen_In-Home,150 GM_Namkeen_In-Home,Ratlami Sev 150 GM*12.3 KG NGP,25.9463,24.47,34,34,Sev Namkeen,FD076601501230000D,FALSE,0
CAR,200 GM,Nimbu Masala 200 Gm,ADL1C850618B41635,Namkeen_In-Home,200 GM_Namkeen_In-Home,Nimbu Masala 200+20=220 GM*17.6 KG,40.0246,37.67,52,52,Sev Namkeen,FD061802201760000D,FALSE,0
CAR,200 GM,Nimbu Masala 200 Gm,ADL1C850618B41635,Namkeen_In-Home,200 GM_Namkeen_In-Home,Nimbu Masala 200+20=220 GM*14.08 KG,40.0247,37.67,52,52,Sev Namkeen,FD061802201408000D,FALSE,0
CAR,150 GM,Soya Chips 150 Gm,ADL5C570841D21436,Namkeen_In-Home,150 GM_Namkeen_In-Home,Soya Chips 150 GM*10.5 KG,26.9397,26.93,35,35,Soya Snacks,FD084101501050000D,FALSE,0
CAR,150 GM,Soya Chips 150 Gm,ADL5C570841D21436,Namkeen_In-Home,150 GM_Namkeen_In-Home,Soya Chips 150 GM*9 KG NGP,26.7094,25.19,35,35,Soya Snacks,FD084101500900000D,FALSE,0
CAR,150 GM,Soya Sticks 150 Gm,ADL5C580842D21439,Namkeen_In-Home,150 GM_Namkeen_In-Home,Soya Sticks 150 GM*10.5 KG,30.525,28.72,40,40,Soya Snacks,FD084201501050000D,FALSE,0
CAR,MRP 40,Mexilla Gourmet 100 Gm,AIH4B540581F90958,Western Snacks_In-Home,MRP 40_Western Snacks_In-Home,Mexilla Gourmet 75 GM*4.5 KG,26.7864,25.03,40,40,Mexilla,FI058100750450000D,FALSE,0
CAR,150 GM,Soya Sticks 150 Gm,ADL5C580842D21439,Namkeen_In-Home,150 GM_Namkeen_In-Home,Soya Sticks 150 GM*9 KG NGP,26.7094,25.19,35,35,Soya Snacks,FD084201500900000D,FALSE,0
